,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,40,41,42
1079,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
10807,True,False,True,True,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
10815,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10827,False,False,False,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10829,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
10831,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False
10837,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10839,True,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
10841,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
10843,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False
10845,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10848,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
10857,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
10868,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10870,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
10876,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
10880,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
10883,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
10885,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
10891,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10893,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
10896,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
10897,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
10901,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
10903,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
10905,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
10907,True,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
10913,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
